video,prompt,negative_prompt
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000191.mp4,"A video showing the process of folding a towel, demonstration 192",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000192.mp4,"A video showing the process of folding a towel, demonstration 193",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000193.mp4,"A video showing the process of folding a towel, demonstration 194",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000194.mp4,"A video showing the process of folding a towel, demonstration 195",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000195.mp4,"A video showing the process of folding a towel, demonstration 196",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000196.mp4,"A video showing the process of folding a towel, demonstration 197",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000197.mp4,"A video showing the process of folding a towel, demonstration 198",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000198.mp4,"A video showing the process of folding a towel, demonstration 199",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000199.mp4,"A video showing the process of folding a towel, demonstration 200",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000200.mp4,"A video showing the process of folding a towel, demonstration 201",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000201.mp4,"A video showing the process of folding a towel, demonstration 202",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000202.mp4,"A video showing the process of folding a towel, demonstration 203",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000203.mp4,"A video showing the process of folding a towel, demonstration 204",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000204.mp4,"A video showing the process of folding a towel, demonstration 205",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000205.mp4,"A video showing the process of folding a towel, demonstration 206",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000206.mp4,"A video showing the process of folding a towel, demonstration 207",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000207.mp4,"A video showing the process of folding a towel, demonstration 208",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000208.mp4,"A video showing the process of folding a towel, demonstration 209",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000209.mp4,"A video showing the process of folding a towel, demonstration 210",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000210.mp4,"A video showing the process of folding a towel, demonstration 211",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000211.mp4,"A video showing the process of folding a towel, demonstration 212",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000212.mp4,"A video showing the process of folding a towel, demonstration 213",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000213.mp4,"A video showing the process of folding a towel, demonstration 214",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000214.mp4,"A video showing the process of folding a towel, demonstration 215",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000215.mp4,"A video showing the process of folding a towel, demonstration 216",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000216.mp4,"A video showing the process of folding a towel, demonstration 217",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000217.mp4,"A video showing the process of folding a towel, demonstration 218",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000218.mp4,"A video showing the process of folding a towel, demonstration 219",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000219.mp4,"A video showing the process of folding a towel, demonstration 220",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000220.mp4,"A video showing the process of folding a towel, demonstration 221",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000221.mp4,"A video showing the process of folding a towel, demonstration 222",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000222.mp4,"A video showing the process of folding a towel, demonstration 223",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000223.mp4,"A video showing the process of folding a towel, demonstration 224",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000224.mp4,"A video showing the process of folding a towel, demonstration 225",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000225.mp4,"A video showing the process of folding a towel, demonstration 226",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000226.mp4,"A video showing the process of folding a towel, demonstration 227",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000227.mp4,"A video showing the process of folding a towel, demonstration 228",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000228.mp4,"A video showing the process of folding a towel, demonstration 229",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000229.mp4,"A video showing the process of folding a towel, demonstration 230",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000230.mp4,"A video showing the process of folding a towel, demonstration 231",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000231.mp4,"A video showing the process of folding a towel, demonstration 232",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000232.mp4,"A video showing the process of folding a towel, demonstration 233",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000233.mp4,"A video showing the process of folding a towel, demonstration 234",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000234.mp4,"A video showing the process of folding a towel, demonstration 235",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000235.mp4,"A video showing the process of folding a towel, demonstration 236",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000236.mp4,"A video showing the process of folding a towel, demonstration 237",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000237.mp4,"A video showing the process of folding a towel, demonstration 238",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000238.mp4,"A video showing the process of folding a towel, demonstration 239",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000239.mp4,"A video showing the process of folding a towel, demonstration 240",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000240.mp4,"A video showing the process of folding a towel, demonstration 241",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000241.mp4,"A video showing the process of folding a towel, demonstration 242",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000242.mp4,"A video showing the process of folding a towel, demonstration 243",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000243.mp4,"A video showing the process of folding a towel, demonstration 244",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000244.mp4,"A video showing the process of folding a towel, demonstration 245",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000245.mp4,"A video showing the process of folding a towel, demonstration 246",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000246.mp4,"A video showing the process of folding a towel, demonstration 247",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000247.mp4,"A video showing the process of folding a towel, demonstration 248",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000248.mp4,"A video showing the process of folding a towel, demonstration 249",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000249.mp4,"A video showing the process of folding a towel, demonstration 250",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000250.mp4,"A video showing the process of folding a towel, demonstration 251",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000251.mp4,"A video showing the process of folding a towel, demonstration 252",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000252.mp4,"A video showing the process of folding a towel, demonstration 253",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000253.mp4,"A video showing the process of folding a towel, demonstration 254",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000254.mp4,"A video showing the process of folding a towel, demonstration 255",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000255.mp4,"A video showing the process of folding a towel, demonstration 256",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000256.mp4,"A video showing the process of folding a towel, demonstration 257",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000257.mp4,"A video showing the process of folding a towel, demonstration 258",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000258.mp4,"A video showing the process of folding a towel, demonstration 259",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000259.mp4,"A video showing the process of folding a towel, demonstration 260",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000260.mp4,"A video showing the process of folding a towel, demonstration 261",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000261.mp4,"A video showing the process of folding a towel, demonstration 262",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000262.mp4,"A video showing the process of folding a towel, demonstration 263",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000263.mp4,"A video showing the process of folding a towel, demonstration 264",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000264.mp4,"A video showing the process of folding a towel, demonstration 265",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000265.mp4,"A video showing the process of folding a towel, demonstration 266",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_high/episode_000266.mp4,"A video showing the process of folding a towel, demonstration 267",
